Thread ID: 70321780771280
Fiber ID: 70321808515740
Total: 0.000000
Sort by: self_time

 %self      total      self      wait     child     calls  name
   NaN      0.000     0.000     0.000     0.000        7   Rack::Request#initialize 
   NaN      0.000     0.000     0.000     0.000        1   Rack::Test::CookieJar#hash_for 
   NaN      0.000     0.000     0.000     0.000        1   Rack::Test::CookieJar#for 
   NaN      0.000     0.000     0.000     0.000        2   Rack::MockSession#cookie_jar 
   NaN      0.000     0.000     0.000     0.000        1   Rack::MockSession#request 
   NaN      0.000     0.000     0.000     0.000        1   Rack::Test::Session#process_request 
   NaN      0.000     0.000     0.000     0.000        1   StringIO#length 
   NaN      0.000     0.000     0.000     0.000        1   StringIO#set_encoding 
   NaN      0.000     0.000     0.000     0.000        3   String#force_encoding 
   NaN      0.000     0.000     0.000     0.000        2   StringIO#initialize 
   NaN      0.000     0.000     0.000     0.000        2   <Class::StringIO>#allocate 
   NaN      0.000     0.000     0.000     0.000        5   NilClass#to_s 
   NaN      0.000     0.000     0.000     0.000        1   Kernel#URI 
   NaN      0.000     0.000     0.000     0.000        1   <Class::Rack::MockRequest>#env_for 
   NaN      0.000     0.000     0.000     0.000        4   Hash#has_key? 
   NaN      0.000     0.000     0.000     0.000       17   Hash#delete 
   NaN      0.000     0.000     0.000     0.000       48   Module#=== 
   NaN      0.000     0.000     0.000     0.000       15   Hash#each 
   NaN      0.000     0.000     0.000     0.000        1   Rack::Test::Session#headers_for_env 
   NaN      0.000     0.000     0.000     0.000        1   Rack::Test::Session#default_env 
   NaN      0.000     0.000     0.000     0.000       10   String#[] 
   NaN      0.000     0.000     0.000     0.000        3   Kernel#freeze 
   NaN      0.000     0.000     0.000     0.000        3   URI::HTTP#initialize 
   NaN      0.000     0.000     0.000     0.000       13   Hash#include? 
   NaN      0.000     0.000     0.000     0.000        9   String#upcase 
   NaN      0.000     0.000     0.000     0.000        6   <Module::URI>#scheme_list 
   NaN      0.000     0.000     0.000     0.000        1   Rack::Test::Session#env_for 
   NaN      0.000     0.000     0.000     0.000        1   Rack::Test::Session#request 
   NaN      0.000     0.000     0.000     0.000        2   URI::Generic#path_query 
   NaN      0.000     0.000     0.000     0.000       47   BasicObject#== 
   NaN      0.000     0.000     0.000     0.000        6   Fixnum#== 
   NaN      0.000     0.000     0.000     0.000        3   BasicObject#!= 
   NaN      0.000     0.000     0.000     0.000        2   URI::Generic#to_s 
   NaN      0.000     0.000     0.000     0.000       10   Array#join 
   NaN      0.000     0.000     0.000     0.000        5   Array#delete 
   NaN      0.000     0.000     0.000     0.000        3   Array#shift 
   NaN      0.000     0.000     0.000     0.000        3   Array#clear 
   NaN      0.000     0.000     0.000     0.000        1   Array#index 
   NaN      0.000     0.000     0.000     0.000       12   Array#last 
   NaN      0.000     0.000     0.000     0.000        2   URI::Generic#split_path 
   NaN      0.000     0.000     0.000     0.000        1   URI::Generic#merge_path 
   NaN      0.000     0.000     0.000     0.000       15   String#empty? 
   NaN      0.000     0.000     0.000     0.000       18   Kernel#nil? 
   NaN      0.000     0.000     0.000     0.000        6   Array#== 
   NaN      0.000     0.000     0.000     0.000        9   NilClass#nil? 
   NaN      0.000     0.000     0.000     0.000        6   URI::Generic#userinfo 
   NaN      0.000     0.000     0.000     0.000        7  *Array#collect 
   NaN      0.000     0.000     0.000     0.000        2   <Class::URI::Generic>#component 
   NaN      0.000     0.000     0.000     0.000        2   URI::Generic#component 
   NaN      0.000     0.000     0.000     0.000        2   URI::Generic#component_ary 
   NaN      0.000     0.000     0.000     0.000       22   String#downcase 
   NaN      0.000     0.000     0.000     0.000        2   URI::Generic#normalize! 
   NaN      0.000     0.000     0.000     0.000        2   URI::Generic#normalize 
   NaN      0.000     0.000     0.000     0.000        1   URI::Generic#== 
   NaN      0.000     0.000     0.000     0.000        3   Kernel#initialize_copy 
   NaN      0.000     0.000     0.000     0.000        4   URI::Generic#absolute? 
   NaN      0.000     0.000     0.000     0.000        1   URI::Generic#relative? 
   NaN      0.000     0.000     0.000     0.000        2   <Class::String>#try_convert 
   NaN      0.000     0.000     0.000     0.000        1   URI::Parser#convert_to_uri 
   NaN      0.000     0.000     0.000     0.000        1   URI::Generic#merge0 
   NaN      0.000     0.000     0.000     0.000        1   URI::Generic#merge 
   NaN      0.000     0.000     0.000     0.000       14   Kernel#kind_of? 
   NaN      0.000     0.000     0.000     0.000        1   URI::Generic#check_port 
   NaN      0.000     0.000     0.000     0.000        1   URI::Generic#port= 
   NaN      0.000     0.000     0.000     0.000        8   String#to_i 
   NaN      0.000     0.000     0.000     0.000       21   Array#empty? 
   NaN      0.000     0.000     0.000     0.000        3   Object#try 
   NaN      0.000     0.000     0.000     0.000        1   URI::Generic#check_host 
   NaN      0.000     0.000     0.000     0.000        1   URI::Generic#host= 
   NaN      0.000     0.000     0.000     0.000        2   Regexp#=~ 
   NaN      0.000     0.000     0.000     0.000        6   Kernel#!~ 
   NaN      0.000     0.000     0.000     0.000        3   URI::Generic#parser 
   NaN      0.000     0.000     0.000     0.000        1   URI::Generic#check_scheme 
   NaN      0.000     0.000     0.000     0.000        1   URI::Generic#scheme= 
   NaN      0.000     0.000     0.000     0.000        8   <Class::URI::Generic>#default_port 
   NaN      0.000     0.000     0.000     0.000        8   URI::Generic#default_port 
   NaN      0.000     0.000     0.000     0.000        6   URI::Generic#set_fragment 
   NaN      0.000     0.000     0.000     0.000        5   URI::Generic#set_registry 
   NaN      0.000     0.000     0.000     0.000        5   URI::Generic#set_opaque 
   NaN      0.000     0.000     0.000     0.000        6   URI::Generic#set_query 
   NaN      0.000     0.000     0.000     0.000        6   URI::Generic#set_path 
   NaN      0.000     0.000     0.000     0.000        7   URI::Generic#set_port 
   NaN      0.000     0.000     0.000     0.000        6   URI::Generic#set_host 
   NaN      0.000     0.000     0.000     0.000        5   URI::Generic#split_userinfo 
   NaN      0.000     0.000     0.000     0.000        5   URI::Generic#set_userinfo 
   NaN      0.000     0.000     0.000     0.000        6   URI::Generic#set_scheme 
   NaN      0.000     0.000     0.000     0.000        5   URI::Generic#initialize 
   NaN      0.000     0.000     0.000     0.000        5   MatchData#[] 
   NaN      0.000     0.000     0.000     0.000       11   Regexp#=== 
   NaN      0.000     0.000     0.000     0.000        5   URI::Parser#split 
   NaN      0.000     0.000     0.000     0.000        5   URI::Parser#parse 
   NaN      0.000     0.000     0.000     0.000        4   <Module::URI>#parse 
   NaN      0.000     0.000     0.000     0.000        5   Hash#merge! 
   NaN      0.000     0.000     0.000     0.000        1   Rack::Test::Session#initialize 
   NaN      0.000     0.000     0.000     0.000        2   ActionDispatch::Integration::Session#_mock_session 
   NaN      0.000     0.000     0.000     0.000        3   ActionDispatch::Integration::Session#https? 
   NaN      0.000     0.000     0.000     0.000        2   ActionDispatch::Integration::Session#host 
   NaN      0.000     0.000     0.000     0.000        1   Module#< 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Integration::Session#process 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::Integration::RequestHelpers#get 
   NaN      0.000     0.000     0.000     0.000       16   String#== 
   NaN      0.000     0.000     0.000     0.000        1   Object#in? 
   NaN      0.000     0.000     0.000     0.000        2  *BrowsingTest#test_homepage 
   NaN      0.000     0.000     0.000     0.000        1   ActiveSupport::Testing::Performance::Metrics::Base#profile 
   NaN      0.000     0.000     0.000     0.000        1   MiniTest::Unit::TestCase#setup 
   NaN      0.000     0.000     0.000     0.000        1   Rails::Engine#routes 
   NaN      0.000     0.000     0.000     0.000       13   <Module::Rails>#application 
   NaN      0.000     0.000     0.000     0.000        1   <Module::ActiveRecord::IdentityMap>#repository 
   NaN      0.000     0.000     0.000     0.000        1   <Module::ActiveRecord::IdentityMap>#clear 
   NaN      0.000     0.000     0.000     0.000        2  *ActiveSupport::TestCase#use_instantiated_fixtures 
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::ExplainSubscriber#call 
   NaN      0.000     0.000     0.000     0.000        2   ActiveSupport::BufferedLogger#level 
   NaN      0.000     0.000     0.000     0.000        2   ActiveSupport::BufferedLogger#debug? 
   NaN      0.000     0.000     0.000     0.000        2   ActiveSupport::TaggedLogging#method_missing 
   NaN      0.000     0.000     0.000     0.000       11   Thread#[]= 
   NaN      0.000     0.000     0.000     0.000        6   <Class::ActiveRecord::LogSubscriber>#runtime= 
   NaN      0.000     0.000     0.000     0.000        6   <Class::ActiveRecord::LogSubscriber>#runtime 
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::LogSubscriber#sql 
   NaN      0.000     0.000     0.000     0.000        6   Fixnum#fdiv 
   NaN      0.000     0.000     0.000     0.000        6   Rational#to_f 
   NaN      0.000     0.000     0.000     0.000        6   Rational#/ 
   NaN      0.000     0.000     0.000     0.000        6   Numeric#quo 
   NaN      0.000     0.000     0.000     0.000        6   Fixnum#- 
   NaN      0.000     0.000     0.000     0.000        6   Time#minus_without_duration 
   NaN      0.000     0.000     0.000     0.000        6   <Class::ActiveSupport::Duration>#=== 
   NaN      0.000     0.000     0.000     0.000        6   Time#minus_with_duration 
   NaN      0.000     0.000     0.000     0.000       62   Kernel#is_a? 
   NaN      0.000     0.000     0.000     0.000        6   Time#minus_with_coercion 
   NaN      0.000     0.000     0.000     0.000       21   Kernel#dup 
   NaN      0.000     0.000     0.000     0.000        4   ActiveSupport::Notifications::Event#initialize 
   NaN      0.000     0.000     0.000     0.000       16   Array#first 
   NaN      0.000     0.000     0.000     0.000       22   String#split 
   NaN      0.000     0.000     0.000     0.000        4   <Class::ActiveRecord::Base>#logger 
   NaN      0.000     0.000     0.000     0.000        4   ActiveRecord::LogSubscriber#logger 
   NaN      0.000     0.000     0.000     0.000        4   ActiveSupport::LogSubscriber#call 
   NaN      0.000     0.000     0.000     0.000        8   ActiveSupport::Notifications::Fanout::Subscriber#publish 
   NaN      0.000     0.000     0.000     0.000      165   String#=== 
   NaN      0.000     0.000     0.000     0.000      115   ActiveSupport::Notifications::Fanout::Subscriber#subscribed_to? 
   NaN      0.000     0.000     0.000     0.000        5   Array#select 
   NaN      0.000     0.000     0.000     0.000       10   ActiveSupport::Notifications::Fanout#listeners_for 
   NaN      0.000     0.000     0.000     0.000        6   ActiveSupport::Notifications::Fanout#publish 
   NaN      0.000     0.000     0.000     0.000        2   PG::Connection#async_exec 
   NaN      0.000     0.000     0.000     0.000        6  *ActiveSupport::Notifications::Instrumenter#instrument 
   NaN      0.000     0.000     0.000     0.000        6   Kernel#object_id 
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::ConnectionAdapters::AbstractAdapter#log 
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::ConnectionAdapters::PostgreSQLAdapter#execute 
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::PostgreSQLAdapter#begin_db_transaction 
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::AbstractAdapter#transaction_joinable= 
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::AbstractAdapter#increment_open_transactions 
   NaN      0.000     0.000     0.000     0.000      128   Hash#[]= 
   NaN      0.000     0.000     0.000     0.000        1   PG::Connection#query 
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::PostgreSQLAdapter#active? 
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::AbstractAdapter#verify! 
   NaN      0.000     0.000     0.000     0.000       34   Kernel#block_given? 
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::PostgreSQLAdapter#_run__4211075572751328150__checkout__4286204378610978101__callbacks 
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::AbstractAdapter#_run_checkout_callbacks 
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::ConnectionPool#checkout_and_verify 
   NaN      0.000     0.000     0.000     0.000       15   Mutex#unlock 
   NaN      0.000     0.000     0.000     0.000       16   MonitorMixin#mon_check_owner 
   NaN      0.000     0.000     0.000     0.000       15   MonitorMixin#mon_exit 
   NaN      0.000     0.000     0.000     0.000       22   Fixnum#+ 
   NaN      0.000     0.000     0.000     0.000       21   Time#initialize 
   NaN      0.000     0.000     0.000     0.000       21   <Class::Time>#allocate 
   NaN      0.000     0.000     0.000     0.000       21   <Class::Time>#now 
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::AbstractAdapter#lease 
   NaN      0.000     0.000     0.000     0.000       72  *Array#each 
   NaN      0.000     0.000     0.000     0.000        4   Enumerable#find 
   NaN      0.000     0.000     0.000     0.000        1   Kernel#loop 
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::ConnectionAdapters::ConnectionPool#checkout 
   NaN      0.000     0.000     0.000     0.000       31   Thread#[] 
   NaN      0.000     0.000     0.000     0.000        8   <Class::ActiveRecord::Base>#connection_id 
   NaN      0.000     0.000     0.000     0.000        7   ActiveRecord::ConnectionAdapters::ConnectionPool#current_connection_id 
   NaN      0.000     0.000     0.000     0.000       15   Mutex#lock 
   NaN      0.000     0.000     0.000     0.000       86   <Class::Thread>#current 
   NaN      0.000     0.000     0.000     0.000       15   MonitorMixin#mon_enter 
   NaN      0.000     0.000     0.000     0.000       15  *MonitorMixin#mon_synchronize 
   NaN      0.000     0.000     0.000     0.000        5   ActiveRecord::ConnectionAdapters::ConnectionPool#connection 
   NaN      0.000     0.000     0.000     0.000       16  *Array#map 
   NaN      0.000     0.000     0.000     0.000        3   Symbol#to_proc 
   NaN      0.000     0.000     0.000     0.000        2   Hash#values 
   NaN      0.000     0.000     0.000     0.000        2  *ActiveRecord::TestFixtures#enlist_fixture_connections 
   NaN      0.000     0.000     0.000     0.000       11   Array#include? 
   NaN      0.000     0.000     0.000     0.000      168   String#to_s 
   NaN      0.000     0.000     0.000     0.000        3   ActiveRecord::TestFixtures::ClassMethods#uses_transaction? 
   NaN      0.000     0.000     0.000     0.000        6  *ActiveSupport::TestCase#use_transactional_fixtures 
   NaN      0.000     0.000     0.000     0.000        3   ActiveRecord::TestFixtures#run_in_transaction? 
   NaN      0.000     0.000     0.000     0.000        2  *ActiveSupport::TestCase#pre_loaded_fixtures 
   NaN      0.000     0.000     0.000     0.000        4   Hash#blank? 
   NaN      0.000     0.000     0.000     0.000        2   <Class::ActiveRecord::Base>#configurations 
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::TestFixtures#setup_fixtures 
   NaN      0.000     0.000     0.000     0.000       11   Hash#clear 
   NaN      0.000     0.000     0.000     0.000       11   Kernel#tap 
   NaN      0.000     0.000     0.000     0.000        2   ActiveSupport::Notifications::Fanout::Subscriber#initialize 
   NaN      0.000     0.000     0.000     0.000       52   <Class::BasicObject>#allocate 
   NaN      0.000     0.000     0.000     0.000        2   ActiveSupport::Notifications::Fanout#subscribe 
   NaN      0.000     0.000     0.000     0.000        6   BasicObject#initialize 
   NaN      0.000     0.000     0.000     0.000        3   <Class::Proc>#new 
   NaN      0.000     0.000     0.000     0.000        2   <Module::ActiveSupport::Notifications>#subscribe 
   NaN      0.000     0.000     0.000     0.000       14   Hash#initialize 
   NaN      0.000     0.000     0.000     0.000       83  *Class#new 
   NaN      0.000     0.000     0.000     0.000        1   ActionController::TemplateAssertions#setup_subscriptions 
   NaN      0.000     0.000     0.000     0.000        3  *BrowsingTest#_run__446260179275634336__setup__4286204378610978101__callbacks 
   NaN      0.000     0.000     0.000     0.000        5   ActionDispatch::Integration::Runner#integration_session 
   NaN      0.000     0.000     0.000     0.000        2   ActionDispatch::Integration::Runner#respond_to? 
   NaN      0.000     0.000     0.000     0.000       18   Kernel#hash 
   NaN      0.000     0.000     0.000     0.000       21   Fixnum#to_s 
   NaN      0.000     0.000     0.000     0.000       12   Fixnum#abs 
   NaN      0.000     0.000     0.000     0.000        7   String#hash 
   NaN      0.000     0.000     0.000     0.000       14   Module#name 
   NaN      0.000     0.000     0.000     0.000        6   ActiveSupport::Callbacks::ClassMethods#__callback_runner_name 
   NaN      0.000     0.000     0.000     0.000        6  *ActiveSupport::Callbacks::ClassMethods#__run_callback 
   NaN      0.000     0.000     0.000     0.000       53   Kernel#class 
   NaN      0.000     0.000     0.000     0.000        1   ActiveSupport::TestCase#_run_setup_callbacks 
   NaN      0.000     0.000     0.000     0.000        6  *ActiveSupport::Callbacks#run_callbacks 
   NaN      0.000     0.000     0.000     0.000        1   ActiveSupport::Testing::Performance::ForMiniTest#run_test 
   NaN      0.000     0.000     0.000     0.000        1   ActiveSupport::Testing::Performance::Performer#run_test 
   NaN      0.000     0.000     0.000     0.000        3  *Integer#times 
   NaN      0.000     0.000     0.000     0.000        6   Integer#to_i 
   NaN      0.000     0.000     0.000     0.000       22   Hash#initialize_copy 
   NaN      0.000     0.000     0.000     0.000       32   Kernel#initialize_dup 
   NaN      0.000     0.000     0.000     0.000       37   <Class::Hash>#allocate 
   NaN      0.000     0.000     0.000     0.000       11   Hash#merge 
   NaN      0.000     0.000     0.000     0.000        1   ActionDispatch::PerformanceTest#profile_options 
   NaN      0.000     0.000     0.000     0.000       56   Symbol#to_s 
   NaN      0.000     0.000     0.000     0.000        2  *ActiveSupport::Testing::Performance#full_profile_options 
   NaN      0.000     0.000     0.000     0.000        1   ActiveSupport::Testing::Performance::Performer#full_profile_options 
   NaN      0.000     0.000     0.000     0.000       40   Kernel#respond_to_missing? 
   NaN      0.000     0.000     0.000     0.000       55   Kernel#respond_to? 
   NaN      0.000     0.000     0.000     0.000        1   ActiveSupport::Testing::Performance::Profiler#run 

* indicates recursively called methods
